imdb_id,title,type,rated,Year,runtime,genre,actors,language,country,imdb_rating,imdb_votes
tt0203268,Silver Surfer,series,TV-Y7,1998,30 min,"Animation, Sci-Fi, Action, Thriller","Paul Essiembre, James Blendick",English,"USA, Canada",7.1,"1,778"
tt0377770,Destino,movie,PG,2003,7 min,"Animation, Short","Jennifer Esposito, Dora Luz",English,"France, USA",7.9,"3,695"
tt9073748,Marvel Rising: Chasing Ghosts,movie,N/A,2019,22 min,"Animation, Short, Action, Adventure","Dee Bradley Baker, Chloe Bennet, Dove Cameron, Skai Jackson",English,USA,4.6,242
tt11113964,Marvel Rising: Operation Shuri,movie,TV-Y7-FV,2019,21 min,"Animation, Short, Action, Adventure",N/A,English,USA,N/A,N/A
tt8952294,Auntie Edna,movie,N/A,2018,5 min,"Animation, Short, Action, Adventure, Comedy, Family","Brad Bird, Craig T. Nelson, Eli Fucile, Maeve Andrews",English,USA,7.1,"1,019"
tt1330219,Tokyo Mater,movie,G,2008,7 min,"Animation, Short, Action, Adventure, Comedy, Family","Larry the Cable Guy, Keith Ferguson, Michael Wallis, Mach Tony Kobayashi",English,USA,6.6,"1,432"
tt5439480,Milo Murphy's Law,series,TV-Y7,2016,12 min,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy","'Weird Al' Yankovic, Sabrina Carpenter, Mekai Curtis, Dan Povenmire",English,USA,7.5,"1,578"
tt2341339,Randy Cunningham: 9th Grade Ninja,series,TV-G,2012,15 min,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi","Ben Schwartz, Andrew Caldwell, John DiMaggio, Kevin Michael Richardson",English,"UK, USA, Ireland",6.7,652
tt2769458,Sheriff Callie's Wild West,series,TV-Y,2014,25 min,"Animation, Short, Action, Adventure, Comedy, Family, Musical, Western","Lucas Grabeel, Kevin Michael Richardson, Jeff Bennett, Gary Anthony Williams","English, French","USA, South Korea, France",6.5,503
tt10863978,Marvel Rising: Battle of the Bands,movie,N/A,2019,22 min,"Animation, Short, Action, Adventure, Family","Dove Cameron, Skai Jackson, Kathreen Khavari, Tyler Posey",English,USA,5.0,85
tt7103168,Smash and Grab,movie,PG,2019,8 min,"Animation, Short, Action, Adventure, Family, Sci-Fi",N/A,English,USA,6.7,399
tt6135682,Spider-Man,series,TV-Y7,2017,21 min,"Animation, Short, Action, Adventure, Family, Sci-Fi","Robbie Daymond, Nadji Jeter, Fred Tatasciore, Laura Bailey",English,USA,6.1,"1,440"
tt9073722,Marvel Rising: Initiation,series,N/A,2018,N/A,"Animation, Short, Action, Comedy, Drama, Family","Dove Cameron, Tyler Posey, Dee Bradley Baker, Kathreen Khavari",English,USA,4.9,255
tt4661600,Sanjay's Super Team,movie,PG,2015,7 min,"Animation, Short, Action, Family, Fantasy, Thriller","Brent Schraff, Sunny Singh Attar, Arun Rao, Jaquelynn Herrera",English,USA,6.9,"3,879"
tt9073746,Marvel Rising: Heart of Iron,movie,N/A,2019,44 min,"Animation, Short, Action, Sci-Fi","Dee Bradley Baker, Chloe Bennet, Dove Cameron, Robbie Daymond",English,USA,4.0,306
tt5480340,Ice Age: The Great Egg-Scapade,movie,TV-PG,2016,25 min,"Animation, Short, Adventure, Comedy, Family","Blake Anderson, Tyree Brown, David Cowgill, Jennifer Elrod",English,USA,5.9,"2,814"
tt0455565,Jack-Jack Attack,movie,Not Rated,2008,5 min,"Animation, Short, Adventure, Comedy, Family","Bret 'Brook' Parker, Bud Luckey, Eli Fucile, Jason Lee",English,USA,7.6,"13,829"
tt7165904,Big City Greens,series,TV-Y7,2018,22 min,"Animation, Short, Adventure, Comedy, Family","Chris Houghton, Marieve Herington, Bob Joles, Artemis Pebdani",English,USA,6.6,567
tt1368151,Super Rhino,movie,G,2009,4 min,"Animation, Short, Adventure, Comedy, Family","Miley Cyrus, Mark Walton, Susie Essman, Malcolm McDowell",English,USA,6.3,854
tt0136658,Quack Pack,series,TV-Y,1996,30 min,"Animation, Short, Adventure, Comedy, Family","Tony Anselmo, Jeannie Elias, Elizabeth Daily, Pamela Adlon",English,USA,6.8,"3,478"
tt0030448,Mickey's Trailer,movie,Not Rated,1938,8 min,"Animation, Short, Adventure, Comedy, Family","Walt Disney, Clarence Nash, Danny Webb",English,USA,7.9,"2,542"
tt0100409,The Prince and the Pauper,movie,G,1990,25 min,"Animation, Short, Adventure, Comedy, Family","Wayne Allwine, Bill Farmer, Arthur Burghardt, Tony Anselmo",English,USA,7.1,"2,791"
tt8050740,Amphibia,series,TV-Y7,2019,23 min,"Animation, Short, Adventure, Comedy, Family, Fantasy","Brenda Song, Justin Felbinger, Bill Farmer, Amanda Leighton",English,USA,7.8,912
tt0465327,The Emperor's New School,series,TV-G,2006,30 min,"Animation, Short, Adventure, Comedy, Family, Fantasy","J.P. Manoux, Patrick Warburton, Curtis Armstrong, Eartha Kitt",English,USA,6.6,"3,977"
tt3116154,Party Central,movie,PG,2014,5 min,"Animation, Short, Adventure, Comedy, Family, Fantasy","Lori Alan, Carlos Alazraqui, Billy Crystal, Charlie Day",English,USA,7.1,"1,480"
tt0257325,Teacher's Pet,series,TV-Y,2000,30 min,"Animation, Short, Adventure, Comedy, Family, Fantasy","Shaun Fleming, Nathan Lane",English,USA,6.4,378
tt6337766,Muppet Babies,series,TV-Y,2018,23 min,"Animation, Short, Adventure, Comedy, Family, Fantasy, Musical","Dee Bradley Baker, Eric Bauza, Matt Danner, Jessica DiCicco",N/A,"South Korea, USA, China, Japan",7.0,329
tt5452780,Olaf's Frozen Adventure,movie,G,2017,22 min,"Animation, Short, Adventure, Comedy, Family, Fantasy, Musical","Josh Gad, Idina Menzel, Kristen Bell, Jonathan Groff",English,USA,5.5,"10,650"
tt0274240,The Book of Pooh,series,TV-Y,2001,30 min,"Animation, Short, Adventure, Comedy, Family, Musical","Roger Jackson, John Fiedler, Jim Cummings, Ken Sansom",English,USA,6.3,412
tt1334585,Burn-E,movie,G,2008,8 min,"Animation, Short, Adventure, Comedy, Family, Sci-Fi","Angus MacLane, Tessa Swigart",English,USA,7.7,"9,708"
tt6264782,Mickey Mouse Mixed-Up Adventures,series,TV-Y,2017,21 min,"Animation, Short, Adventure, Comedy, Family, Sport","Bret Iwan, Russi Taylor, Bill Farmer, Tress MacNeille",English,USA,6.2,335
tt0805905,My Friends Tigger & Pooh,series,TV-Y,2007,30 min,"Animation, Short, Adventure, Family","Angelica Bolognesi Bonacini, Kimberlea Berg, Jim Cummings, ChloÃ« Grace Moretz","English, Spanish, German, Japanese, French, Abkhazian, Portuguese",USA,5.7,363
tt2229129,Fancy Nancy,series,TV-Y,2018,22 min,"Animation, Short, Adventure, Family, Musical","Malachi Barton, Rachael MacFarlane, Blake Moore, Alyson Hannigan",N/A,"USA, Canada",5.4,193
tt9536836,Loop,movie,PG,2020,9 min,"Animation, Short, Adventure, Family, Mystery","Madison Bandy, Christiano Delgado, Louis Gonzales, Asher Brodkey",English,USA,6.7,362
tt6603254,Rocket & Groot,series,N/A,2017,N/A,"Animation, Short, Adventure, Sci-Fi","Trevor Devall, Kevin Michael Richardson",N/A,N/A,7.0,160
tt0028390,Toby Tortoise Returns,movie,APPROVED,1936,7 min,"Animation, Short, Comedy","Alyce Ardell, Marcellite Garner, Eddie Holden, Leone Le Doux",English,USA,7.0,532
tt0032814,Mr. Duck Steps Out,movie,TV-G,1940,8 min,"Animation, Short, Comedy",Clarence Nash,English,USA,7.5,511
tt0045696,Don's Fountain of Youth,movie,APPROVED,1953,6 min,"Animation, Short, Comedy",Clarence Nash,English,USA,7.4,376
tt0022899,Flowers and Trees,movie,APPROVED,1932,8 min,"Animation, Short, Comedy","Esther Campbell, Marion Darlington",English,USA,7.5,"1,547"
tt0034874,How to Play Baseball,movie,N/A,1942,8 min,"Animation, Short, Comedy",George Johnson,English,USA,7.3,462
tt0034875,How to Swim,movie,N/A,1942,8 min,"Animation, Short, Comedy","George Johnson, John McLeish",English,USA,7.1,386
tt0047864,Bearly Asleep,movie,N/A,1955,8 min,"Animation, Short, Comedy","James MacDonald, Clarence Nash",English,USA,7.6,254
tt0033448,Canine Caddy,movie,N/A,1941,7 min,"Animation, Short, Comedy",Pinto Colvig,English,USA,6.7,269
tt0038489,Double Dribble,movie,N/A,1946,7 min,"Animation, Short, Comedy",Pinto Colvig,English,USA,6.9,318
tt0038674,A Knight for a Day,movie,APPROVED,1946,7 min,"Animation, Short, Comedy",Pinto Colvig,English,USA,7.0,488
tt0033824,Lend a Paw,movie,APPROVED,1941,8 min,"Animation, Short, Comedy","Pinto Colvig, Walt Disney",English,USA,7.1,803
tt0029161,Lonesome Ghosts,movie,N/A,1937,9 min,"Animation, Short, Comedy, Family","Billy Bletcher, Pinto Colvig, Walt Disney, Clarence Nash",English,USA,7.7,"1,838"
tt1537759,Dug's Special Mission,movie,TV-PG,2009,5 min,"Animation, Short, Comedy, Family","Bob Peterson, Delroy Lindo, Jerome Ranft",English,USA,7.0,"5,161"
tt8980868,Purl,movie,PG,2019,8 min,"Animation, Short, Comedy, Family","Bret 'Brook' Parker, Michael Daley, Michael Frederickson, Erik Langley",English,USA,6.4,"1,158"
tt2768802,Mickey Mouse,series,TV-G,2013,4 min,"Animation, Short, Comedy, Family","Chris Diamantopoulos, Russi Taylor, Bill Farmer, Tony Anselmo",English,USA,8.1,"1,772"
tt0033460,Chef Donald,movie,APPROVED,1941,7 min,"Animation, Short, Comedy, Family","Clarence Nash, Sarah Selby",English,USA,7.3,764
tt0039263,Chip an' Dale,movie,APPROVED,1947,7 min,"Animation, Short, Comedy, Family","Dessie Flynn, James MacDonald, Clarence Nash",English,USA,7.4,"1,223"
tt0043890,Out of Scale,movie,N/A,1951,7 min,"Animation, Short, Comedy, Family","Dessie Flynn, James MacDonald, Clarence Nash",English,USA,7.6,504
tt0030128,Ferdinand the Bull,movie,APPROVED,1938,8 min,"Animation, Short, Comedy, Family",Don Wilson,English,USA,7.2,"2,254"
tt0032401,Donald's Dog Laundry,movie,N/A,1940,8 min,"Animation, Short, Comedy, Family","Lee Millar, Clarence Nash",English,USA,7.0,572
tt0032071,Ugly Duckling,movie,APPROVED,1939,9 min,"Animation, Short, Comedy, Family",N/A,None,USA,7.6,"2,421"
tt1134859,Your Friend the Rat,movie,G,2007,11 min,"Animation, Short, Comedy, Family","Patton Oswalt, Peter Sohn, Lou Romano, Tony Russel",English,USA,7.1,"4,944"
tt0027126,The Tortoise and the Hare,movie,APPROVED,1935,9 min,"Animation, Short, Comedy, Family","Pinto Colvig, Eddie Holden, Ned Norton",English,USA,7.2,"2,028"
tt0045038,Pluto's Party,movie,APPROVED,1952,7 min,"Animation, Short, Comedy, Family","Pinto Colvig, James MacDonald",English,USA,6.5,383
tt0248808,For the Birds,movie,G,2001,3 min,"Animation, Short, Comedy, Family",Ralph Eggleston,None,USA,8.0,"28,126"
tt0044821,Lambert the Sheepish Lion,movie,APPROVED,1952,8 min,"Animation, Short, Comedy, Family",Sterling Holloway,English,USA,7.7,"1,848"
tt0035064,Mickey's Birthday Party,movie,APPROVED,1942,8 min,"Animation, Short, Comedy, Family","Thelma Boardman, Pinto Colvig, Walt Disney, Florence Gill",English,USA,6.6,607
tt0028726,Clock Cleaners,movie,APPROVED,1937,9 min,"Animation, Short, Comedy, Family","Walt Disney, James MacDonald, Clarence Nash, Danny Webb",English,USA,7.5,"1,987"
tt0085936,Mickey's Christmas Carol,movie,G,1983,26 min,"Animation, Short, Comedy, Family, Fantasy","Alan Young, Wayne Allwine, Hal Smith, Will Ryan",English,USA,8.1,"9,549"
tt0323250,Mike's New Car,movie,Not Rated,2002,4 min,"Animation, Short, Comedy, Family, Fantasy","Billy Crystal, John Goodman",English,USA,7.1,"11,759"
tt1245104,Presto,movie,G,2008,5 min,"Animation, Short, Comedy, Family, Fantasy",Doug Sweetland,English,USA,8.4,"21,778"
tt6267732,Lou,movie,G,2017,7 min,"Animation, Short, Comedy, Family, Fantasy",Jack Bright,English,USA,7.9,"5,581"
tt0045037,Pluto's Christmas Tree,movie,APPROVED,1952,7 min,"Animation, Short, Comedy, Family, Fantasy","Ruth Clifford, Pinto Colvig, Dessie Flynn, James MacDonald",English,USA,7.7,"2,023"
tt1850374,Toy Story Toons: Hawaiian Vacation,movie,G,2011,6 min,"Animation, Short, Comedy, Family, Fantasy","Tom Hanks, Tim Allen, Joan Cusack, Kristen Schaal","English, Spanish",USA,7.3,"7,148"
tt2033372,Toy Story Toons: Small Fry,movie,G,2011,7 min,"Animation, Short, Comedy, Family, Fantasy","Tom Hanks, Tim Allen, Wallace Shawn, Joan Cusack",English,USA,7.1,"5,326"
tt1425244,Partly Cloudy,movie,G,2009,6 min,"Animation, Short, Comedy, Family, Fantasy","Tony Fucile, Lori Richardson",None,USA,8.2,"19,102"
tt1620446,Day & Night,movie,G,2010,6 min,"Animation, Short, Comedy, Family, Fantasy",Wayne Dyer,English,USA,8.1,"16,108"
tt7010622,Vampirina,series,TV-Y,2017,25 min,"Animation, Short, Comedy, Family, Fantasy, Musical","Isabella Crovetti, Jordan Alexa Davis, Benji Risley, ViviAnn Yee",English,"Ireland, USA",6.8,530
tt0901686,Mater and the Ghostlight,movie,G,2006,7 min,"Animation, Short, Comedy, Family, Horror","Larry the Cable Guy, Owen Wilson, Michael Wallis, Bonnie Hunt",English,USA,6.6,"7,151"
tt0026094,The Band Concert,movie,TV-Y7,1935,9 min,"Animation, Short, Comedy, Family, Music",Clarence Nash,English,USA,7.9,"2,714"
tt0479113,One Man Band,movie,G,2006,4 min,"Animation, Short, Comedy, Family, Music",N/A,None,USA,7.7,"13,993"
tt0026423,The Golden Touch,movie,N/A,1935,10 min,"Animation, Short, Comedy, Family, Musical",Billy Bletcher,English,USA,6.9,856
tt0024660,Three Little Pigs,movie,PASSED,1933,9 min,"Animation, Short, Comedy, Family, Musical","Billy Bletcher, Pinto Colvig, Dorothy Compton, Mary Moder",English,USA,7.5,"4,805"
tt0395479,Boundin',movie,G,2004,5 min,"Animation, Short, Comedy, Family, Musical",Bud Luckey,English,USA,7.0,"12,312"
tt0025997,The Wise Little Hen,movie,N/A,1934,8 min,"Animation, Short, Comedy, Family, Musical","Florence Gill, Clarence Nash",English,USA,7.1,"1,567"
tt0029339,The Old Mill,movie,APPROVED,1937,9 min,"Animation, Short, Comedy, Family, Musical","Marie Arbuckle, Jean MacMurray, Louise Myers, Clarence Nash",None,USA,7.9,"3,165"
tt0019422,Steamboat Willie,movie,TV-Y7,1929,8 min,"Animation, Short, Comedy, Family, Musical",Walt Disney,English,USA,7.6,"6,678"
tt11898442,Playdate with Destiny,movie,G,2020,5 min,"Animation, Short, Comedy, Family, Romance",Chris Edgerly,English,USA,6.7,686
tt0027964,Mickey's Rival,movie,APPROVED,1936,8 min,"Animation, Short, Comedy, Family, Romance","Sonny Dawson, Walt Disney, Marcellite Garner, Leone Le Doux",English,USA,6.9,533
tt0945571,Lifted,movie,G,2007,5 min,"Animation, Short, Comedy, Family, Sci-Fi",N/A,None,USA,7.9,"17,178"
tt0030069,Donald's Golf Game,movie,N/A,1938,8 min,"Animation, Short, Comedy, Family, Sport",Clarence Nash,English,USA,6.8,764
tt0031431,The Hockey Champ,movie,APPROVED,1939,7 min,"Animation, Short, Comedy, Family, Sport",Clarence Nash,English,USA,7.1,756
tt0033356,The Art of Skiing,movie,APPROVED,1941,8 min,"Animation, Short, Comedy, Family, Sport","George Johnson, John McLeish, Hannes Schroll",English,USA,7.3,"1,061"
tt0035148,The Olympic Champ,movie,APPROVED,1942,7 min,"Animation, Short, Comedy, Family, Sport",John McLeish,English,USA,7.1,634
tt0036933,How to Play Football,movie,APPROVED,1944,7 min,"Animation, Short, Comedy, Family, Sport",Pinto Colvig,English,USA,7.2,826
tt0028981,Hawaiian Holiday,movie,PASSED,1937,8 min,"Animation, Short, Comedy, Family, Sport","Pinto Colvig, Walt Disney, Marcellite Garner, Clarence Nash",English,USA,7.2,823
tt9536832,Kitbull,movie,PG,2019,9 min,"Animation, Short, Drama, Family",N/A,English,USA,8.0,"3,834"
tt0131409,Geri's Game,movie,N/A,1997,4 min,"Animation, Short, Family",Bob Peterson,None,USA,7.9,"21,679"
tt2565938,The Legend of Mor'du,movie,N/A,2012,7 min,"Animation, Short, Family","Julie Walters, Steve Purcell, Callum O'Neill",English,USA,6.2,"1,084"
tt0093832,Red's Dream,movie,G,1987,4 min,"Animation, Short, Family",Mel Blanc,English,USA,6.4,"6,019"
tt5613056,Piper,movie,G,2016,6 min,"Animation, Short, Family",N/A,None,USA,8.4,"24,041"
tt0078281,The Small One,movie,G,1978,26 min,"Animation, Short, Family","Sean Marshall, William Woodson, Olan Soule, Hal Smith",English,USA,7.8,"1,181"
tt10167262,Lamp Life,movie,N/A,2020,7 min,"Animation, Short, Family, Fantasy","Annie Potts, Ally Maki, Jim Hanks, Emily Davis",English,USA,6.7,980
tt9536846,Float,movie,PG,2019,7 min,"Animation, Short, Family, Fantasy","Eli Fucile, Mika Kubo, Bobby Rubio, Luna Watson",English,USA,7.4,"1,031"
tt0096273,Tin Toy,movie,G,1988,5 min,"Animation, Short, Family, Fantasy","Mel Blanc, Rob Paulsen",English,USA,6.5,"9,253"
tt8075496,Bao,movie,G,2018,8 min,"Animation, Short, Family, Fantasy","Sindy Lau, Daniel Kai Lin, Sharmaine Yeoh, Tim Zhang","Chinese, English","USA, Canada",7.5,"19,660"
tt1957945,La Luna,movie,G,2012,7 min,"Animation, Short, Family, Fantasy","Tony Fucile, Krista Sheffler, Phil Sheridan",None,USA,8.0,"12,217"
tt0036326,Saludos Amigos,movie,APPROVED,1943,42 min,"Animation, Short, Family, Fantasy, Music","Fred Shields, JosÃ© Oliveira","English, Portuguese",USA,6.2,"4,784"
tt1710295,Doc McStuffins,series,G,2012,11 min,"Animation, Short, Family, Fantasy, Music, Musical","Lara Jill Miller, Loretta Devine, Robbie Rist, Jess Harnell",English,"USA, Ireland",6.8,"1,734"
tt0025184,The Goddess of Spring,movie,APPROVED,1934,10 min,"Animation, Short, Family, Fantasy, Musical","Kenny Baker, Jessica Dragonette, Tudor Williams",English,USA,6.9,483
tt0024451,The Pied Piper,movie,N/A,1933,8 min,"Animation, Short, Family, Fantasy, Musical",N/A,English,USA,6.7,659
tt2616880,The Blue Umbrella,movie,G,2013,7 min,"Animation, Short, Family, Fantasy, Romance",Sarah Jaffe,English,USA,7.6,"8,311"
tt2140373,Saving Mr. Banks,movie,PG-13,2013,125 min,"Biography, Comedy, Drama","Emma Thompson, Tom Hanks, Annie Rose Buckley, Colin Farrell",English,"USA, UK, Australia",7.5,"147,182"
tt0218440,Miracle in Lane 2,movie,G,2000,120 min,"Biography, Comedy, Drama, Family, Sport","Frankie Muniz, Rick Rossovich, Molly Hagan, Patrick Levis",English,USA,6.0,"1,835"
tt0166896,The Straight Story,movie,G,1999,112 min,"Biography, Drama","Sissy Spacek, Jane Galloway Heitz, Joseph A. Carpenter, Donald Wiegert",English,"France, UK, USA",8.0,"77,452"
tt0323810,Right on Track,movie,TV-G,2003,89 min,"Biography, Drama, Family","Beverley Mitchell, Brie Larson, Jon Lindstrom, Jodi Russell",English,USA,6.3,"1,087"
tt0213565,The Color of Friendship,movie,TV-G,2000,87 min,"Biography, Drama, Family","Lindsey Haun, Shadia Simmons, Carl Lumbly, Penny Johnson Jerald",English,"Canada, USA",7.4,"3,027"
tt1028576,Secretariat,movie,PG,2010,123 min,"Biography, Drama, Family, History, Sport","Diane Lane, John Malkovich, Dylan Walsh, Margo Martindale",English,USA,7.2,"25,455"
tt0059742,The Sound of Music,movie,G,1965,172 min,"Biography, Drama, Family, Musical, Romance","Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn","English, German",USA,8.0,"194,154"
tt0281905,Double Teamed,movie,TV-G,2002,120 min,"Biography, Drama, Family, Sport","Poppi Monroe, Annie McElwain, Teal Redmann, Nick Searcy",English,USA,6.1,"2,820"
tt0349825,Miracle,movie,PG,2004,135 min,"Biography, Drama, History, Sport","Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann",English,"Canada, USA",7.5,"45,667"
tt0210945,Remember the Titans,movie,PG,2000,113 min,"Biography, Drama, Sport","Denzel Washington, Will Patton, Wood Harris, Ryan Hurst",English,USA,7.8,"190,945"
tt0388980,The Greatest Game Ever Played,movie,PG,2005,120 min,"Biography, Drama, Sport","James Paxton, Tom Rack, Armand Laroche, Peter Hurley",English,"USA, Canada",7.4,"26,823"
tt0385726,Glory Road,movie,PG,2006,118 min,"Biography, Drama, Sport","Josh Lucas, Derek Luke, Austin Nichols, Jon Voight",English,USA,7.2,"41,442"
tt4341582,Queen of Katwe,movie,PG,2016,124 min,"Biography, Drama, Sport","Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza",English,USA,7.4,"14,265"
tt0445990,Invincible,movie,PG,2006,105 min,"Biography, Drama, Sport","Mark Wahlberg, Greg Kinnear, Elizabeth Banks, Kevin Conway",English,USA,7.1,"63,682"
tt0094739,Big Business,movie,PG,1988,97 min,Comedy,"Bette Midler, Lily Tomlin, Fred Ward, Edward Herrmann","English, Italian",USA,6.4,"11,575"
tt8115666,Fast Layne,series,N/A,2019,30 min,Comedy,"Enid-Raye Adams, Sophie Pollono, Sofia Rosinsky, Brandon Rossel",English,USA,5.5,144
tt0366777,Millions,movie,PG-13,2005,98 min,"Comedy, Crime, Drama, Family","Alex Etel, Lewis McGibbon, James Nesbitt, Daisy Donovan",English,UK,6.9,"24,147"
tt0098536,Turner & Hooch,movie,PG,1989,97 min,"Comedy, Crime, Drama, Thriller","Tom Hanks, Mare Winningham, Craig T. Nelson, Reginald VelJohnson",English,USA,6.2,"61,665"
tt0119303,Home Alone 3,movie,PG,1997,102 min,"Comedy, Crime, Family","Alex D. Linz, Olek Krupa, Rya Kihlstedt, Lenny von Dohlen","English, Polish",USA,4.5,"101,062"
tt0109287,Blank Check,movie,PG,1994,93 min,"Comedy, Crime, Family","Brian Bonsall, Karen Duffy, James Rebhorn, Jayne Atkinson",English,USA,5.3,"18,277"
tt0105417,Sister Act,movie,PG,1992,100 min,"Comedy, Crime, Family, Music","Whoopi Goldberg, Maggie Smith, Kathy Najimy, Wendy Makkena",English,USA,6.4,"83,764"
tt0282521,Get a Clue,movie,TV-G,2002,83 min,"Comedy, Crime, Family, Mystery","Lindsay Lohan, Bug Hall, Ian Gomez, Brenda Song",English,USA,5.1,"5,713"
tt0059793,That Darn Cat!,movie,APPROVED,1965,116 min,"Comedy, Crime, Family, Thriller","Hayley Mills, Dean Jones, Dorothy Provine, Roddy McDowall","English, French",USA,6.8,"5,542"
tt0317132,Because of Winn-Dixie,movie,PG,2005,106 min,"Comedy, Drama, Family","AnnaSophia Robb, Jeff Daniels, Cicely Tyson, Dave Matthews",English,USA,6.3,"10,040"
tt1865368,Frenemies,movie,TV-G,2012,87 min,"Comedy, Drama, Family","Bella Thorne, Zendaya, Mary Mouser, Nick Robinson",English,USA,5.0,"3,969"
tt0105958,Boy Meets World,series,TV-G,1993,23 min,"Comedy, Drama, Family","Ben Savage, William Daniels, Betsy Randle, Will Friedle",English,USA,8.1,"37,279"
tt1415889,Good Luck Charlie,series,TV-G,2010,22 min,"Comedy, Drama, Family","Bridgit Mendler, Leigh-Allyn Baker, Bradley Steven Perry, Mia Talerico",English,USA,7.0,"17,475"
tt1828976,"Good Luck Charlie, It's Christmas!",movie,TV-G,2011,90 min,"Comedy, Drama, Family","Bridgit Mendler, Leigh-Allyn Baker, Bradley Steven Perry, Mia Talerico","English, Korean",USA,6.4,"4,577"
tt0299943,Gotta Kick It Up!,movie,TV-G,2002,78 min,"Comedy, Drama, Family","Camille Guaty, America Ferrera, Jhoanna Flores, Suilma Rodriguez",English,USA,5.8,"1,551"
tt1196339,Princess Protection Program,movie,TV-G,2009,90 min,"Comedy, Drama, Family","Demi Lovato, Selena Gomez, Nicholas Braun, Molly Hagan",English,USA,5.6,"20,758"
tt0054195,Pollyanna,movie,APPROVED,1960,134 min,"Comedy, Drama, Family","Hayley Mills, Jane Wyman, Richard Egan, Karl Malden",English,USA,7.4,"8,533"
tt0294425,Cadet Kelly,movie,TV-G,2002,101 min,"Comedy, Drama, Family","Hilary Duff, Christy Carlson Romano, Gary Cole, Shawn Ashmore",English,"USA, Canada",5.5,"12,570"
tt0273366,Lizzie McGuire,series,TV-G,2001,30 min,"Comedy, Drama, Family","Hilary Duff, Lalaine, Adam Lamberg, Hallie Todd",English,USA,6.6,"16,649"
tt0494716,Read It and Weep,movie,TV-G,2006,84 min,"Comedy, Drama, Family","Kay Panabaker, Danielle Panabaker, Alexandra Krosney, Marquise C. Brown",English,USA,5.5,"4,915"
tt0245380,Quints,movie,TV-G,2000,83 min,"Comedy, Drama, Family","Kimberly J. Brown, Daniel Roebuck, Elizabeth Morehead, Shadia Simmons",English,"Canada, USA",5.7,"2,030"
tt0039628,Miracle on 34th Street,movie,Not Rated,1947,96 min,"Comedy, Drama, Family","Maureen O'Hara, John Payne, Edmund Gwenn, Gene Lockhart","English, Dutch",USA,7.9,"38,715"
tt2543796,Girl Meets World,series,TV-G,2014,23 min,"Comedy, Drama, Family","Rowan Blanchard, Ben Savage, Sabrina Carpenter, Peyton Meyer",English,USA,7.2,"12,220"
tt0274557,Hounded,movie,TV-G,2001,91 min,"Comedy, Drama, Family","Tahj Mowry, Craig Kirkwood, Shia LaBeouf, Ed Begley Jr.",English,USA,5.1,894
tt0118466,Smart Guy,series,TV-G,1997,30 min,"Comedy, Drama, Family","Tahj Mowry, John Marshall Jones, Jason Weaver, Omar Gooding",English,USA,7.4,"4,198"
tt0094137,Three Men and a Baby,movie,PG,1987,102 min,"Comedy, Drama, Family","Tom Selleck, Steve Guttenberg, Ted Danson, Nancy Travis",English,USA,6.0,"45,155"
tt1196141,Diary of a Wimpy Kid,movie,PG,2010,120 min,"Comedy, Drama, Family","Zachary Gordon, Robert Capron, Rachael Harris, Steve Zahn","English, German","USA, UK",6.2,"40,808"
tt1462769,The Odd Life of Timothy Green,movie,PG,2012,105 min,"Comedy, Drama, Family, Fantasy","Jennifer Garner, Joel Edgerton, CJ Adams, Odeya Rush",English,USA,6.6,"43,976"
tt0467421,Twitches,movie,TV-PG,2005,86 min,"Comedy, Drama, Family, Fantasy","Tia Mowry-Hardrict, Tamera Mowry-Housley, Kristen Wilson, Patrick Fabian",English,USA,5.7,"6,703"
tt0111070,The Santa Clause,movie,PG,1994,97 min,"Comedy, Drama, Family, Fantasy","Tim Allen, Judge Reinhold, Wendy Crewson, Eric Lloyd","English, Spanish","USA, Canada",6.5,"91,389"
tt0104940,The Muppet Christmas Carol,movie,G,1992,85 min,"Comedy, Drama, Family, Fantasy, Musical","Michael Caine, Dave Goelz, The Great Gonzo, Steve Whitmire",English,"USA, UK",7.7,"45,861"
tt1648204,Lemonade Mouth,movie,TV-PG,2011,103 min,"Comedy, Drama, Family, Music, Musical","Bridgit Mendler, Adam Hicks, Hayley Kiyoko, Naomi Scott",English,USA,6.9,"13,515"
tt0338852,The Cheetah Girls,movie,TV-G,2003,100 min,"Comedy, Drama, Family, Music, Musical","Raven-SymonÃ©, Adrienne Houghton, Kiely Williams, Sabrina Bryan","English, Spanish","Canada, USA",4.8,"6,690"
tt0800318,The Cheetah Girls 2,movie,TV-G,2006,96 min,"Comedy, Drama, Family, Music, Musical","Raven-SymonÃ©, Adrienne Houghton, Sabrina Bryan, Kiely Williams","English, Spanish",USA,5.0,"5,512"
tt1629440,Sharpay's Fabulous Adventure,movie,G,2011,90 min,"Comedy, Drama, Family, Music, Musical, Romance","Ashley Tisdale, Austin Butler, Cameron Goodman, Bradley Steven Perry",English,USA,4.7,"5,651"
